animal_id,shelter_name,area,breed,is_mixed_breed,sex,body_type,color,age_class,sterilized,photo_url,found_place,open_date,shelter_address,shelter_tel
457696,宜蘭縣流浪動物中途之家,宜蘭縣流浪動物中途之家,混種犬,1,M,SMALL,黑色,CHILD,N,https://www.pet.gov.tw/upload/pic/1781601599444.png,員山路三段,2026-06-16,宜蘭縣五結鄉成興村利寶路60號,(03)9602350620
445974,桃園市動物保護教育園區,桃園市動物保護教育園區,混種犬,1,M,MEDIUM,黑色,ADULT,F,https://www.pet.gov.tw/upload/pic/1773812875711.png,富源里公園一街,,桃園市新屋區永興里3鄰藻礁路1668號,(03)4861760
457682,臺南市動物之家善化站,臺南市動物之家善化站,混種犬,1,M,BIG,虎斑色,ADULT,N,https://www.pet.gov.tw/upload/pic/1781598455777.png,,2026-06-16,臺南市善化區昌隆里東勢寮1-19號,(06)5832399
457681,臺南市動物之家善化站,臺南市動物之家善化站,混種犬,1,M,BIG,黃色,ADULT,N,https://www.pet.gov.tw/upload/pic/1781598340230.png,,2026-06-16,臺南市善化區昌隆里東勢寮1-19號,(06)5832399
456331,桃園市動物保護教育園區,桃園市動物保護教育園區,德國狼犬(德國牧羊犬),0,F,BIG,黑黃色,ADULT,F,https://www.pet.gov.tw/upload/pic/1780623561860.png,永興路,,桃園市新屋區永興里3鄰藻礁路1668號,(03)4861760
457667,新北市五股區公立動物之家,新北市五股區公立動物之家,混種犬,1,M,MEDIUM,黑色,ADULT,F,https://www.pet.gov.tw/upload/pic/1781595844716.png,五股區五股凌雲路78_8號,,新北市五股區外寮路9-9號,(02)82925265
51108,南投縣公立動物收容所,南投縣公立動物收容所,混種犬,1,F,MEDIUM,黑色,ADULT,T,https://www.pet.gov.tw/upload/pic/326d83be-9589-4319-b41e-96546562d692.JPG,南投縣南投市,2018-06-01,南投縣南投市嶺興路36-1號,(049)2225440
65041,南投縣公立動物收容所,南投縣公立動物收容所,混種犬,1,F,MEDIUM,黑色,ADULT,T,https://www.pet.gov.tw/upload/pic/13c952a3-09a2-4f38-9b8c-96e61480f0f7.JPG,南投酒廠公墓,2018-09-25,南投縣南投市嶺興路36-1號,(049)2225440
457666,高雄市燕巢動物保護關愛園區,高雄市燕巢動物保護關愛園區,混種犬,1,M,BIG,虎斑色,ADULT,N,https://www.pet.gov.tw/upload/pic/1781595554866.png,永安區永新路,2026-06-16,高雄市燕巢區師大路98號,(07)6051002
68706,南投縣公立動物收容所,南投縣公立動物收容所,混種犬,1,F,MEDIUM,黑黃色,ADULT,T,https://www.pet.gov.tw/upload/pic/e13791f1-ca83-45b1-9da9-040fc4c1da76.JPG,南投縣南投市,2018-10-25,南投縣南投市嶺興路36-1號,(049)2225440
457662,高雄市燕巢動物保護關愛園區,高雄市燕巢動物保護關愛園區,混種犬,1,M,BIG,黃色,ADULT,N,https://www.pet.gov.tw/upload/pic/1781595220958.png,彌陀區舊港橫路,2026-06-16,高雄市燕巢區師大路98號,(07)6051002
457658,高雄市燕巢動物保護關愛園區,高雄市燕巢動物保護關愛園區,混種犬,1,M,BIG,黃色,ADULT,N,https://www.pet.gov.tw/upload/pic/1781595154840.png,湖內區忠孝街,2026-06-16,高雄市燕巢區師大路98號,(07)6051002
457657,高雄市燕巢動物保護關愛園區,高雄市燕巢動物保護關愛園區,混種犬,1,M,BIG,花色,CHILD,N,https://www.pet.gov.tw/upload/pic/1781595004964.png,茄萣區東方路一段,2026-06-16,高雄市燕巢區師大路98號,(07)6051002
457654,高雄市燕巢動物保護關愛園區,高雄市燕巢動物保護關愛園區,混種犬,1,F,BIG,黃色,CHILD,N,https://www.pet.gov.tw/upload/pic/1781594919761.png,燕巢區尖山路,2026-06-16,高雄市燕巢區師大路98號,(07)6051002
457651,高雄市燕巢動物保護關愛園區,高雄市燕巢動物保護關愛園區,混種犬,1,M,BIG,黃色,CHILD,N,https://www.pet.gov.tw/upload/pic/1781594770755.png,燕巢區尖山路,2026-06-16,高雄市燕巢區師大路98號,(07)6051002
457647,高雄市燕巢動物保護關愛園區,高雄市燕巢動物保護關愛園區,混種犬,1,M,BIG,黃色,CHILD,N,https://www.pet.gov.tw/upload/pic/1781594479222.png,燕巢區尖山里,2026-06-16,高雄市燕巢區師大路98號,(07)6051002
457646,高雄市燕巢動物保護關愛園區,高雄市燕巢動物保護關愛園區,混種犬,1,M,BIG,黃色,CHILD,N,https://www.pet.gov.tw/upload/pic/1781594411450.png,茄萣區濱海路四段,2026-06-16,高雄市燕巢區師大路98號,(07)6051002
457641,新北市八里區公立動物之家,新北市八里區公立動物之家,瑪爾濟斯犬,0,F,SMALL,白色,ADULT,F,https://www.pet.gov.tw/upload/pic/1781593951842.png,八里區文化公園,2026-06-22,新北市八里區長坑里6鄰長坑道路36號,(02)26194428
457643,新北市八里區公立動物之家,新北市八里區公立動物之家,瑪爾濟斯犬,0,F,SMALL,白色,ADULT,T,https://www.pet.gov.tw/upload/pic/1781594136404.png,八里區下罟子,,新北市八里區長坑里6鄰長坑道路36號,(02)26194428
457644,高雄市燕巢動物保護關愛園區,高雄市燕巢動物保護關愛園區,混種犬,1,M,BIG,黃色,ADULT,N,https://www.pet.gov.tw/upload/pic/1781594130437.png,內門區中正路,2026-06-16,高雄市燕巢區師大路98號,(07)6051002
457642,高雄市燕巢動物保護關愛園區,高雄市燕巢動物保護關愛園區,混種犬,1,M,BIG,黃色,ADULT,N,https://www.pet.gov.tw/upload/pic/1781593282815.png,永安區新興路,2026-06-16,高雄市燕巢區師大路98號,(07)6051002
457635,高雄市燕巢動物保護關愛園區,高雄市燕巢動物保護關愛園區,混種犬,1,M,BIG,黑色,CHILD,N,https://www.pet.gov.tw/upload/pic/1781593131743.png,阿蓮區菩提二路,2026-06-16,高雄市燕巢區師大路98號,(07)6051002
457633,高雄市燕巢動物保護關愛園區,高雄市燕巢動物保護關愛園區,混種犬,1,M,BIG,黑色,ADULT,N,https://www.pet.gov.tw/upload/pic/1781593059864.png,岡山區岡山路,2026-06-16,高雄市燕巢區師大路98號,(07)6051002
457632,高雄市燕巢動物保護關愛園區,高雄市燕巢動物保護關愛園區,混種犬,1,M,BIG,黑色,ADULT,N,https://www.pet.gov.tw/upload/pic/1781592996338.png,岡山區岡山路,2026-06-16,高雄市燕巢區師大路98號,(07)6051002
457629,高雄市燕巢動物保護關愛園區,高雄市燕巢動物保護關愛園區,混種犬,1,M,BIG,黑色,CHILD,N,https://www.pet.gov.tw/upload/pic/1781592526725.png,大樹區姑山路,2026-06-16,高雄市燕巢區師大路98號,(07)6051002
457625,高雄市燕巢動物保護關愛園區,高雄市燕巢動物保護關愛園區,混種犬,1,M,BIG,黑色,CHILD,N,https://www.pet.gov.tw/upload/pic/1781591607698.png,茄萣區東方路一段,2026-06-16,高雄市燕巢區師大路98號,(07)6051002
457617,臺東縣動物收容中心,臺東縣動物收容中心,混種犬,1,F,SMALL,黑色,CHILD,N,https://www.pet.gov.tw/upload/pic/1781591787021.png,新興國小,2026-06-16,臺東縣臺東市中華路4段999巷600號,(089)362011
457613,臺東縣動物收容中心,臺東縣動物收容中心,混種犬,1,F,SMALL,虎斑色,CHILD,N,https://www.pet.gov.tw/upload/pic/1781591632125.png,新興國小,2026-06-16,臺東縣臺東市中華路4段999巷600號,(089)362011
457610,高雄市燕巢動物保護關愛園區,高雄市燕巢動物保護關愛園區,混種犬,1,M,BIG,黑色,CHILD,N,https://www.pet.gov.tw/upload/pic/1781591541619.png,內門區大崎頭,2026-06-16,高雄市燕巢區師大路98號,(07)6051002
457609,高雄市燕巢動物保護關愛園區,高雄市燕巢動物保護關愛園區,混種犬,1,M,BIG,黑色,CHILD,N,https://www.pet.gov.tw/upload/pic/1781591385064.png,梓官區茄苳里嘉展路,2026-06-16,高雄市燕巢區師大路98號,(07)6051002
457607,高雄市燕巢動物保護關愛園區,高雄市燕巢動物保護關愛園區,混種犬,1,M,BIG,黑色,CHILD,N,https://www.pet.gov.tw/upload/pic/1781591148941.png,美濃區祿興里下竹圍,2026-06-16,高雄市燕巢區師大路98號,(07)6051002
457606,高雄市燕巢動物保護關愛園區,高雄市燕巢動物保護關愛園區,混種犬,1,M,BIG,黑色,CHILD,N,https://www.pet.gov.tw/upload/pic/1781591083766.png,燕巢區師大路,2026-06-16,高雄市燕巢區師大路98號,(07)6051002
457605,高雄市燕巢動物保護關愛園區,高雄市燕巢動物保護關愛園區,混種犬,1,M,BIG,黑色,ADULT,N,https://www.pet.gov.tw/upload/pic/1781591019388.png,旗山區三協里花旗二路,2026-06-16,高雄市燕巢區師大路98號,(07)6051002
457603,高雄市燕巢動物保護關愛園區,高雄市燕巢動物保護關愛園區,混種犬,1,M,BIG,黑色,ADULT,N,https://www.pet.gov.tw/upload/pic/1781590674084.png,海堤,2026-06-16,高雄市燕巢區師大路98號,(07)6051002
457602,高雄市燕巢動物保護關愛園區,高雄市燕巢動物保護關愛園區,混種犬,1,M,BIG,黑色,ADULT,N,https://www.pet.gov.tw/upload/pic/1781590613967.png,,2026-06-16,高雄市燕巢區師大路98號,(07)6051002
457579,臺東縣動物收容中心,臺東縣動物收容中心,混種犬,1,F,SMALL,黑色,CHILD,N,https://www.pet.gov.tw/upload/pic/1781588460537.png,台東大橋,2026-06-16,臺東縣臺東市中華路4段999巷600號,(089)362011
457580,臺東縣動物收容中心,臺東縣動物收容中心,混種犬,1,F,SMALL,黑色,CHILD,N,https://www.pet.gov.tw/upload/pic/1781588499709.png,台東大橋,2026-06-16,臺東縣臺東市中華路4段999巷600號,(089)362011
457576,桃園市動物保護教育園區,桃園市動物保護教育園區,混種犬,1,F,MEDIUM,黃色,ADULT,F,https://www.pet.gov.tw/upload/pic/1781588281333.png,大湳里和平路411巷(西坡埤塘公園),,桃園市新屋區永興里3鄰藻礁路1668號,(03)4861760
452668,臺南市動物之家灣裡站,臺南市動物之家灣裡站,混種犬,1,M,MEDIUM,黃色,ADULT,T,https://www.pet.gov.tw/upload/pic/1780043762971.png,新市子161號,2026-05-30,臺南市南區省躬里14鄰萬年路580巷92號,(06)2964439
457321,臺南市動物之家善化站,臺南市動物之家善化站,柴犬,0,M,MEDIUM,黃色,ADULT,N,https://www.pet.gov.tw/upload/pic/1781332187360.png,,2026-06-20,臺南市善化區昌隆里東勢寮1-19號,(06)5832399
457520,高雄市壽山動物保護教育園區,高雄市壽山動物保護教育園區,貴賓犬,0,M,SMALL,黃色,ADULT,N,https://www.pet.gov.tw/upload/pic/1781511139252.png,花園街,,高雄市鼓山區萬壽路350號,(07)5519059
457497,新北市淡水區公立動物之家,新北市淡水區公立動物之家,柴犬,0,M,MEDIUM,白色,ADULT,T,https://www.pet.gov.tw/upload/pic/1781509145188.png,,,新北市淡水區下圭柔山91之3號,(02)26267558
457496,高雄市燕巢動物保護關愛園區,高雄市燕巢動物保護關愛園區,博美犬,0,M,SMALL,白色,ADULT,N,https://www.pet.gov.tw/upload/pic/1781509031280.png,,,高雄市燕巢區師大路98號,(07)6051002
457446,宜蘭縣流浪動物中途之家,宜蘭縣流浪動物中途之家,混種犬,1,F,BIG,黑色,ADULT,F,https://www.pet.gov.tw/upload/pic/1781502868065.png,新社路,2026-06-15,宜蘭縣五結鄉成興村利寶路60號,(03)9602350620
196751,新竹縣動物保護教育園區,新竹縣動物保護教育園區,混種犬,1,M,SMALL,黑黃色,CHILD,T,https://www.pet.gov.tw/upload/pic/1765809288222.png,,2021-03-02,新竹縣竹北市縣政五街192號,(03)5519548
382232,新竹縣動物保護教育園區,新竹縣動物保護教育園區,混種犬,1,F,MEDIUM,黑色,ADULT,T,https://www.pet.gov.tw/upload/pic/1740632664363.png,,2024-11-13,新竹縣竹北市縣政五街192號,(03)5519548
457374,花蓮縣狗貓躍動園區,花蓮縣狗貓躍動園區,柴犬,0,M,MEDIUM,黃色,ADULT,F,https://www.pet.gov.tw/upload/pic/1781491665639.png,國民七街與國聯五路路口,,花蓮縣鳳林鎮林榮里永豐路255號,(03)8421452
457143,新北市三芝區公立動物之家,新北市三芝區公立動物之家,混種犬,1,M,MEDIUM,黃色,ADULT,T,https://www.pet.gov.tw/upload/pic/1781482462493.png,萬里區大鵬里,2026-06-12,新北市三芝區青山路(龍巖人本旁),(02)26365436
457144,新北市三芝區公立動物之家,新北市三芝區公立動物之家,混種犬,1,F,MEDIUM,黃色,ADULT,T,https://www.pet.gov.tw/upload/pic/1781482231611.png,萬里區大鵬里,2026-06-12,新北市三芝區青山路(龍巖人本旁),(02)26365436
457325,新北市中和區公立動物之家,新北市中和區公立動物之家,混種犬,1,F,MEDIUM,黑白色,ADULT,T,https://www.pet.gov.tw/upload/pic/1781331894396.png,土城區,2026-06-13,新北市中和區興南路三段100號,(02)86685547
48222,新北市中和區公立動物之家,新北市中和區公立動物之家,混種犬,1,F,MEDIUM,黑色,ADULT,T,https://www.pet.gov.tw/upload/pic/1736566340672.png,中和區,2018-05-10,新北市中和區興南路三段100號,(02)86685547
35737,新北市中和區公立動物之家,新北市中和區公立動物之家,混種犬,1,F,MEDIUM,黑黃色,ADULT,T,https://www.pet.gov.tw/upload/pic/1736565139138.png,永和街80號,2021-09-11,新北市中和區興南路三段100號,(02)86685547
35671,新北市中和區公立動物之家,新北市中和區公立動物之家,混種犬,1,F,MEDIUM,黑色,ADULT,T,https://www.pet.gov.tw/upload/pic/1735614756770.png,永和,2021-09-11,新北市中和區興南路三段100號,(02)86685547
35545,新北市中和區公立動物之家,新北市中和區公立動物之家,混種犬,1,M,MEDIUM,黑黃色,ADULT,T,https://www.pet.gov.tw/upload/pic/1735614515780.png,二甲路83之25號,2021-09-11,新北市中和區興南路三段100號,(02)86685547
35603,新北市中和區公立動物之家,新北市中和區公立動物之家,混種犬,1,F,MEDIUM,黑色,ADULT,T,https://www.pet.gov.tw/upload/pic/1736564419860.png,秀朗路三段70巷33號,2021-09-11,新北市中和區興南路三段100號,(02)86685547
113887,新北市中和區公立動物之家,新北市中和區公立動物之家,混種犬,1,M,MEDIUM,黑色,ADULT,T,https://www.pet.gov.tw/upload/pic/1735616658809.png,土城區金城路一段118號,2019-08-19,新北市中和區興南路三段100號,(02)86685547
452202,新北市中和區公立動物之家,新北市中和區公立動物之家,混種犬,1,M,MEDIUM,黑色,ADULT,T,https://www.pet.gov.tw/upload/pic/1778311318419.png,中和區華安街106號,2026-05-09,新北市中和區興南路三段100號,(02)86685547
450275,新北市中和區公立動物之家,新北市中和區公立動物之家,泰國脊背犬(泰皇犬),0,F,BIG,黑色,ADULT,T,https://www.pet.gov.tw/upload/pic/1776930633259.png,瑞芳區瑞芳區,2026-04-23,新北市中和區興南路三段100號,(02)86685547
457333,新北市中和區公立動物之家,新北市中和區公立動物之家,混種犬,1,F,MEDIUM,黑白色,ADULT,T,https://www.pet.gov.tw/upload/pic/1781337275934.png,土城區,2026-06-13,新北市中和區興南路三段100號,(02)86685547
443094,臺北市動物之家,臺北市動物之家,混種犬,1,M,MEDIUM,黑白色,ADULT,T,https://www.pet.gov.tw/upload/pic/1771828949388.png,永樂里延平北路一段(原拾獲地:塔城街),2026-04-07,臺北市內湖區安美街191號,(02)87913254
457142,桃園市動物保護教育園區,桃園市動物保護教育園區,威爾斯柯基犬,0,M,MEDIUM,黃白色,ADULT,F,https://www.pet.gov.tw/upload/pic/1781232547679.png,南港里大觀路,,桃園市新屋區永興里3鄰藻礁路1668號,(03)4861760
457324,桃園市動物保護教育園區,桃園市動物保護教育園區,柴犬,0,F,MEDIUM,黃白色,ADULT,F,https://www.pet.gov.tw/upload/pic/1781331750582.png,潮音北路,,桃園市新屋區永興里3鄰藻礁路1668號,(03)4861760
457345,高雄市壽山動物保護教育園區,高雄市壽山動物保護教育園區,柴犬,0,F,BIG,黃色,ADULT,N,https://www.pet.gov.tw/upload/pic/1781398725689.png,大業北路,,高雄市鼓山區萬壽路350號,(07)5519059
451493,花蓮縣狗貓躍動園區,花蓮縣狗貓躍動園區,混種犬,1,F,MEDIUM,黃色,ADULT,T,https://www.pet.gov.tw/upload/pic/1777956941544.png,,2026-05-22,花蓮縣鳳林鎮林榮里永豐路255號,(03)8421452
357256,花蓮縣狗貓躍動園區,花蓮縣狗貓躍動園區,混種犬,1,M,MEDIUM,黑色,ADULT,T,https://www.pet.gov.tw/upload/pic/1715221754016.png,大學路二段1號(東華大學),2024-05-22,花蓮縣鳳林鎮林榮里永豐路255號,(03)8421452
446102,花蓮縣狗貓躍動園區,花蓮縣狗貓躍動園區,混種犬,1,M,MEDIUM,黑色,ADULT,T,https://www.pet.gov.tw/upload/pic/1773888577896.png,,2026-04-24,花蓮縣鳳林鎮林榮里永豐路255號,(03)8421452
457273,宜蘭縣流浪動物中途之家,宜蘭縣流浪動物中途之家,混種犬,1,M,SMALL,黃色,CHILD,N,https://www.pet.gov.tw/upload/pic/1781254778162.png,隘界路,2026-06-12,宜蘭縣五結鄉成興村利寶路60號,(03)9602350620
457272,宜蘭縣流浪動物中途之家,宜蘭縣流浪動物中途之家,混種犬,1,M,SMALL,黑色,CHILD,N,https://www.pet.gov.tw/upload/pic/1781254748030.png,隘界路,2026-06-12,宜蘭縣五結鄉成興村利寶路60號,(03)9602350620
457271,宜蘭縣流浪動物中途之家,宜蘭縣流浪動物中途之家,混種犬,1,M,SMALL,黑色,CHILD,N,https://www.pet.gov.tw/upload/pic/1781254689963.png,隘界路,2026-06-12,宜蘭縣五結鄉成興村利寶路60號,(03)9602350620
451991,高雄市壽山動物保護教育園區,高雄市壽山動物保護教育園區,混種犬,1,F,SMALL,黑色,CHILD,F,https://www.pet.gov.tw/upload/pic/1778212668988.png,北斗街,2026-06-12,高雄市鼓山區萬壽路350號,(07)5519059
456958,新北市新店區公立動物之家,新北市新店區公立動物之家,混種犬,1,M,BIG,虎斑色,ADULT,T,https://www.pet.gov.tw/upload/pic/1781081487180.png,新店區碧潭路三號,,新北市新店區安泰路235號,(02)22159462
457196,臺東縣動物收容中心,臺東縣動物收容中心,混種犬,1,F,SMALL,黃色,CHILD,N,https://www.pet.gov.tw/upload/pic/1781245406003.png,大武街23-1號,2026-06-12,臺東縣臺東市中華路4段999巷600號,(089)362011
457175,新北市瑞芳區公立動物之家,新北市瑞芳區公立動物之家,混種犬,1,F,MEDIUM,黑色,ADULT,T,https://www.pet.gov.tw/upload/pic/1781243447409.png,瑞芳區,2026-06-12,新北市瑞芳區中坑路3號(瑞芳清潔隊廠區內),(02)24063481
454095,花蓮縣狗貓躍動園區,花蓮縣狗貓躍動園區,混種犬,1,F,MEDIUM,黃色,ADULT,T,https://www.pet.gov.tw/upload/pic/1779687061557.png,,2026-06-13,花蓮縣鳳林鎮林榮里永豐路255號,(03)8421452
401326,臺北市動物之家,臺北市動物之家,混種犬,1,M,MEDIUM,棕灰色,ADULT,T,https://www.pet.gov.tw/upload/pic/1744443948551.png,,2025-04-12,臺北市內湖區安美街191號,(02)87913254
456536,雲林縣流浪動物收容所,雲林縣流浪動物收容所,混種犬,1,F,BIG,黑色,ADULT,T,https://www.pet.gov.tw/upload/pic/1781173173807.png,麥寮鄉霄仁厝,2026-06-12,雲林縣斗六市雲林路二段517號,(05)5523300
113681,臺北市動物之家,臺北市動物之家,混種犬,1,F,MEDIUM,黃色,ADULT,T,https://www.pet.gov.tw/upload/pic/4820e08d-8254-4cd3-927d-0f87c13e105e.jpg,民眾不擬續養,2021-04-11,臺北市內湖區安美街191號,(02)87913254
456537,雲林縣流浪動物收容所,雲林縣流浪動物收容所,混種犬,1,F,MEDIUM,黃色,ADULT,T,https://www.pet.gov.tw/upload/pic/1781173145584.png,元長鄉合和村,2026-06-12,雲林縣斗六市雲林路二段517號,(05)5523300
423136,臺北市動物之家,臺北市動物之家,混種犬,1,M,MEDIUM,黑色,ADULT,T,https://www.pet.gov.tw/upload/pic/1758264278022.png,碧山路,2025-09-27,臺北市內湖區安美街191號,(02)87913254
457067,雲林縣流浪動物收容所,雲林縣流浪動物收容所,混種犬,1,F,BIG,黑色,ADULT,T,https://www.pet.gov.tw/upload/pic/1781173116802.png,斗六市虎溪里,,雲林縣斗六市雲林路二段517號,(05)5523300
456533,雲林縣流浪動物收容所,雲林縣流浪動物收容所,混種犬,1,F,BIG,白色,ADULT,T,https://www.pet.gov.tw/upload/pic/1781173086864.png,斗南鎮埤麻里,2026-06-12,雲林縣斗六市雲林路二段517號,(05)5523300
456600,新北市新店區公立動物之家,新北市新店區公立動物之家,瑪爾濟斯犬,0,F,SMALL,白色,ADULT,N,https://www.pet.gov.tw/upload/pic/1780896050416.png,汐止區伯爵街8巷,2026-06-20,新北市新店區安泰路235號,(02)22159462
457171,高雄市壽山動物保護教育園區,高雄市壽山動物保護教育園區,混種犬,1,F,MEDIUM,黑色,ADULT,T,https://www.pet.gov.tw/upload/pic/1781238616758.png,草衙二路,,高雄市鼓山區萬壽路350號,(07)5519059
452785,臺北市動物之家,臺北市動物之家,瑪爾濟斯犬,0,M,SMALL,白色,ADULT,F,https://www.pet.gov.tw/upload/pic/1778729967581.png,水源路 青年公園籃球場旁,2026-06-07,臺北市內湖區安美街191號,(02)87913254
451455,花蓮縣狗貓躍動園區,花蓮縣狗貓躍動園區,混種犬,1,F,MEDIUM,黃色,ADULT,T,https://www.pet.gov.tw/upload/pic/1777953645209.png,,,花蓮縣鳳林鎮林榮里永豐路255號,(03)8421452
453520,花蓮縣狗貓躍動園區,花蓮縣狗貓躍動園區,混種犬,1,F,MEDIUM,咖啡棕色,ADULT,T,https://www.pet.gov.tw/upload/pic/1779248676358.png,,2026-06-12,花蓮縣鳳林鎮林榮里永豐路255號,(03)8421452
457037,南投縣公立動物收容所,南投縣公立動物收容所,混種犬,1,M,MEDIUM,黑色,ADULT,T,https://www.pet.gov.tw/upload/pic/1781149346482.png,八卦路,2026-06-10,南投縣南投市嶺興路36-1號,(049)2225440
355646,臺北市動物之家,臺北市動物之家,混種犬,1,M,MEDIUM,黑色,ADULT,T,https://www.pet.gov.tw/upload/pic/1714359714608.png,大湖里大湖山莊街２４３巷,2024-05-28,臺北市內湖區安美街191號,(02)87913254
457015,花蓮縣狗貓躍動園區,花蓮縣狗貓躍動園區,混種犬,1,M,MEDIUM,黃色,ADULT,F,https://www.pet.gov.tw/upload/pic/1781147417254.png,,,花蓮縣鳳林鎮林榮里永豐路255號,(03)8421452
449743,新竹縣動物保護教育園區,新竹縣動物保護教育園區,混種犬,1,F,BIG,黑色,ADULT,T,https://www.pet.gov.tw/upload/pic/1776653247199.png,,2026-05-21,新竹縣竹北市縣政五街192號,(03)5519548
456974,宜蘭縣流浪動物中途之家,宜蘭縣流浪動物中途之家,混種犬,1,F,BIG,黑色,ADULT,N,https://www.pet.gov.tw/upload/pic/1781083553748.png,中興路,2026-06-10,宜蘭縣五結鄉成興村利寶路60號,(03)9602350620
456720,彰化縣流浪狗中途之家,彰化縣流浪狗中途之家,混種犬,1,M,MEDIUM,黑色,ADULT,T,https://www.pet.gov.tw/upload/pic/1780972025268.png,員集二段,2026-07-11,彰化縣員林市大峰里阿寶巷426號(大門入口請由彰化縣芬園鄉大彰路一段875巷進入走到底),(04)8590638
452751,彰化縣流浪狗中途之家,彰化縣流浪狗中途之家,混種犬,1,F,MEDIUM,黑色,ADULT,T,https://www.pet.gov.tw/upload/pic/1778723769553.png,,2026-07-10,彰化縣員林市大峰里阿寶巷426號(大門入口請由彰化縣芬園鄉大彰路一段875巷進入走到底),(04)8590638
456830,金門縣動物收容中心,金門縣動物收容中心,混種犬,1,M,MEDIUM,黃色,ADULT,T,https://www.pet.gov.tw/upload/pic/1780997905534.png,金寧鄉安美村安岐,2026-06-03,金門縣金湖鎮裕民農莊20號,(082)336625
456900,臺南市動物之家善化站,臺南市動物之家善化站,混種犬,1,F,MEDIUM,虎斑色,ADULT,N,https://www.pet.gov.tw/upload/pic/1781070231678.png,,2026-06-17,臺南市善化區昌隆里東勢寮1-19號,(06)5832399
456899,臺南市動物之家善化站,臺南市動物之家善化站,混種犬,1,M,MEDIUM,黃色,ADULT,N,https://www.pet.gov.tw/upload/pic/1781070120440.png,,2026-06-17,臺南市善化區昌隆里東勢寮1-19號,(06)5832399
452599,南投縣公立動物收容所,南投縣公立動物收容所,混種犬,1,M,MEDIUM,黑黃色,ADULT,T,https://www.pet.gov.tw/upload/pic/1778636317679.png,新豐路,2026-05-18,南投縣南投市嶺興路36-1號,(049)2225440
456894,臺南市動物之家善化站,臺南市動物之家善化站,混種犬,1,F,MEDIUM,黑色,ADULT,N,https://www.pet.gov.tw/upload/pic/1781069590953.png,,2026-06-17,臺南市善化區昌隆里東勢寮1-19號,(06)5832399
456056,南投縣公立動物收容所,南投縣公立動物收容所,混種犬,1,F,MEDIUM,黃色,ADULT,T,https://www.pet.gov.tw/upload/pic/1780451346834.png,文化路,2026-06-02,南投縣南投市嶺興路36-1號,(049)2225440
456856,南投縣公立動物收容所,南投縣公立動物收容所,混種犬,1,F,SMALL,黃白色,CHILD,T,https://www.pet.gov.tw/upload/pic/1781058071434.png,坪峰巷,2026-06-09,南投縣南投市嶺興路36-1號,(049)2225440
456839,宜蘭縣流浪動物中途之家,宜蘭縣流浪動物中途之家,混種犬,1,M,BIG,黑色,ADULT,N,https://www.pet.gov.tw/upload/pic/1781055308299.png,壯濱路二段,2026-06-09,宜蘭縣五結鄉成興村利寶路60號,(03)9602350620
450984,臺中市動物之家后里園區,臺中市動物之家后里園區,混種犬,1,F,BIG,黃色,ADULT,T,https://www.pet.gov.tw/upload/pic/1781053559308.png,城興街39巷39號,2026-06-10,臺中市后里區堤防路370號,(04)25588024
449880,臺中市動物之家后里園區,臺中市動物之家后里園區,混種犬,1,M,BIG,黑色,ADULT,T,https://www.pet.gov.tw/upload/pic/1781053437033.png,永大街201巷23弄6號,2026-06-10,臺中市后里區堤防路370號,(04)25588024
455887,新竹縣動物保護教育園區,新竹縣動物保護教育園區,混種犬,1,M,MEDIUM,黃色,ADULT,T,https://www.pet.gov.tw/upload/pic/1780757101854.png,,2026-05-21,新竹縣竹北市縣政五街192號,(03)5519548
456824,高雄市壽山動物保護教育園區,高雄市壽山動物保護教育園區,混種犬,1,F,MEDIUM,黑色,ADULT,T,https://www.pet.gov.tw/upload/pic/1780995967676.png,,2026-06-09,高雄市鼓山區萬壽路350號,(07)5519059
456816,高雄市壽山動物保護教育園區,高雄市壽山動物保護教育園區,混種犬,1,M,MEDIUM,黃色,ADULT,N,https://www.pet.gov.tw/upload/pic/1780994917079.png,,2026-06-09,高雄市鼓山區萬壽路350號,(07)5519059
456812,彰化縣流浪狗中途之家,彰化縣流浪狗中途之家,混種犬,1,F,MEDIUM,黑色,ADULT,T,https://www.pet.gov.tw/upload/pic/1780990754901.png,斗苑東路1-68號,2026-07-13,彰化縣員林市大峰里阿寶巷426號(大門入口請由彰化縣芬園鄉大彰路一段875巷進入走到底),(04)8590638
456811,彰化縣流浪狗中途之家,彰化縣流浪狗中途之家,混種犬,1,F,MEDIUM,黑色,ADULT,T,https://www.pet.gov.tw/upload/pic/1780990591376.png,斗苑東路1-68號,2026-07-13,彰化縣員林市大峰里阿寶巷426號(大門入口請由彰化縣芬園鄉大彰路一段875巷進入走到底),(04)8590638
456810,彰化縣流浪狗中途之家,彰化縣流浪狗中途之家,混種犬,1,F,MEDIUM,黑色,ADULT,T,https://www.pet.gov.tw/upload/pic/1780989622419.png,彰水路一段2號,2026-07-13,彰化縣員林市大峰里阿寶巷426號(大門入口請由彰化縣芬園鄉大彰路一段875巷進入走到底),(04)8590638
443241,花蓮縣狗貓躍動園區,花蓮縣狗貓躍動園區,混種犬,1,M,MEDIUM,黑白色,CHILD,T,https://www.pet.gov.tw/upload/pic/1771910136209.png,,2026-04-01,花蓮縣鳳林鎮林榮里永豐路255號,(03)8421452
